,,Ag,Al,Au,Cu,Ni,Pb,Sn,Steel,Zn
2001-2015,127,-2.1172502271332863,-1.8471147977991949,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.5673451126541824,-1.5988989370354867,-1.877993466089148,-2.0089114255895404
2001-2015,128,-2.1172502271332863,-1.8471147977991949,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.5673451126541824,-1.5988989370354867,-1.877993466089148,-2.0089114255895404
2001-2015,129,-2.1172502271332863,-1.8471147977991949,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.5673451126541824,-1.5988989370354867,-1.877993466089148,-2.0089114255895404
2001-2015,130,-2.1172502271332863,-1.8471147977991949,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.5673451126541824,-1.72021195660873,-1.877993466089148,-2.0089114255895404
2001-2015,131,-2.1172502271332863,-1.8471147977991949,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.5673451126541824,-1.72021195660873,-1.877993466089148,-2.0089114255895404
2001-2015,132,-2.1172502271332863,-1.8471147977991949,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.5673451126541824,-1.72021195660873,-1.877993466089148,-2.0089114255895404
2001-2015,133,-2.1172502271332863,-1.8471147977991949,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.5673451126541824,-1.7471936363748009,-1.877993466089148,-2.0089114255895404
2001-2015,134,-2.1172502271332863,-1.8471147977991949,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.5673451126541824,-1.7471936363748009,-1.877993466089148,-2.0089114255895404
2001-2015,135,-2.1172502271332863,-1.8471147977991949,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.5673451126541824,-1.7471936363748009,-1.877993466089148,-2.0089114255895404
2001-2015,136,-2.1172502271332863,-1.8471147977991949,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.5673451126541824,-1.7471936363748009,-1.877993466089148,-2.0089114255895404
2001-2015,137,-2.1172502271332863,-1.8471147977991949,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.5673451126541824,-1.7471936363748009,-1.877993466089148,-2.0089114255895404
2001-2015,138,-2.1172502271332863,-1.8471147977991949,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.5673451126541824,-1.7471936363748009,-1.877993466089148,-2.0089114255895404
2001-2015,139,-2.1172502271332863,-1.8471147977991949,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.5673451126541824,-1.7471936363748009,-1.877993466089148,-2.0089114255895404
2001-2015,140,-2.1172502271332863,-1.8471147977991949,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.5673451126541824,-1.7471936363748009,-1.877993466089148,-2.0089114255895404
2001-2015,141,-2.1172502271332863,-1.8471147977991949,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.5673451126541824,-1.7471936363748009,-1.877993466089148,-2.0089114255895404
2001-2015,142,-2.1172502271332863,-1.8471147977991949,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.5673451126541824,-1.7471936363748009,-1.877993466089148,-2.0089114255895404
2001-2015,143,-2.1172502271332863,-1.8471147977991949,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.5673451126541824,-1.7471936363748009,-1.877993466089148,-2.0089114255895404
2001-2015,144,-2.1172502271332863,-1.8471147977991949,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.5673451126541824,-1.7471936363748009,-1.877993466089148,-2.0089114255895404
2001-2015,145,-2.1172502271332863,-1.8471147977991949,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.5673451126541824,-1.7471936363748009,-1.877993466089148,-2.0089114255895404
2001-2015,146,-2.1172502271332863,-1.8471147977991949,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.5673451126541824,-1.7471936363748009,-1.877993466089148,-2.0089114255895404
2001-2015,147,-2.1172502271332863,-1.8471147977991949,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.5673451126541824,-1.7471936363748009,-1.877993466089148,-2.0089114255895404
2001-2015,148,-2.1172502271332863,-1.8471147977991949,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.5673451126541824,-1.7471936363748009,-1.877993466089148,-2.0089114255895404
2001-2015,149,-2.1172502271332863,-1.8471147977991949,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.5673451126541824,-1.7471936363748009,-1.877993466089148,-2.0089114255895404
2001-2015,150,-2.1172502271332863,-1.8471147977991949,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.5673451126541824,-1.7471936363748009,-1.877993466089148,-2.0089114255895404
2001-2015,151,-2.1172502271332863,-1.8471147977991949,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.5673451126541824,-1.7471936363748009,-1.877993466089148,-2.0089114255895404
2001-2015,152,-2.1172502271332863,-1.8471147977991949,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.5673451126541824,-1.7471936363748009,-1.877993466089148,-2.0089114255895404
2001-2015,153,-2.1172502271332863,-1.8471147977991949,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.5673451126541824,-1.7471936363748009,-1.877993466089148,-2.0089114255895404
2001-2015,154,-2.1172502271332863,-1.8471147977991949,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.5673451126541824,-1.7471936363748009,-1.877993466089148,-2.0089114255895404
2001-2015,155,-2.1172502271332863,-1.8471147977991949,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.5673451126541824,-1.7471936363748009,-1.877993466089148,-2.0089114255895404
2001-2015,156,-2.1172502271332863,-1.8471147977991949,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.5673451126541824,-1.7471936363748009,-1.877993466089148,-2.0089114255895404
2001-2015,157,-2.1172502271332863,-1.8471147977991949,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.5673451126541824,-1.7471936363748009,-1.877993466089148,-2.0089114255895404
2001-2015,158,-2.1172502271332863,-1.8471147977991949,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.5673451126541824,-1.7471936363748009,-1.877993466089148,-2.0089114255895404
2001-2015,159,-2.1172502271332863,-1.8471147977991949,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.5673451126541824,-1.7471936363748009,-1.877993466089148,-2.0089114255895404
2001-2015,160,-2.1172502271332863,-1.8471147977991949,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.5673451126541824,-1.7471936363748009,-1.877993466089148,-2.0089114255895404
2001-2015,161,-2.1172502271332863,-1.8471147977991949,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.5673451126541824,-1.7471936363748009,-1.877993466089148,-2.0089114255895404
2001-2015,162,-2.1172502271332863,-1.8471147977991949,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.5673451126541824,-1.7471936363748009,-1.877993466089148,-2.0089114255895404
2001-2015,163,-2.1172502271332863,-1.8471147977991949,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.5673451126541824,-1.7471936363748009,-1.877993466089148,-2.0089114255895404
2001-2015,164,-2.1172502271332863,-1.8471147977991949,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.5673451126541824,-1.7471936363748009,-1.877993466089148,-2.0089114255895404
2001-2015,165,-2.1172502271332863,-1.8471147977991949,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.5673451126541824,-1.7471936363748009,-1.877993466089148,-2.0089114255895404
2001-2015,166,-2.1172502271332863,-1.8471147977991949,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.5673451126541824,-1.7471936363748009,-1.877993466089148,-2.0089114255895404
2001-2015,167,-2.1172502271332863,-1.8471147977991949,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.5673451126541824,-1.7471936363748009,-1.877993466089148,-2.0089114255895404
2001-2015,168,-2.1172502271332863,-1.8471147977991949,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.5673451126541824,-1.7471936363748009,-1.877993466089148,-2.0089114255895404
2001-2015,169,-2.1172502271332863,-1.8471147977991949,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.5673451126541824,-1.7471936363748009,-1.877993466089148,-2.0089114255895404
2001-2015,170,-2.1172502271332863,-1.8471147977991949,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.5673451126541824,-1.7471936363748009,-1.877993466089148,-2.0089114255895404
2001-2015,171,-2.1172502271332863,-1.8471147977991949,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.5673451126541824,-1.7471936363748009,-1.877993466089148,-2.0089114255895404
2001-2015,172,-2.1172502271332863,-1.8471147977991949,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.5673451126541824,-1.7471936363748009,-1.877993466089148,-2.0089114255895404
2001-2015,173,-2.1172502271332863,-1.8471147977991949,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.5673451126541824,-1.7471936363748009,-1.877993466089148,-2.0089114255895404
2001-2015,174,-2.1172502271332863,-1.8471147977991949,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.5673451126541824,-1.7471936363748009,-1.877993466089148,-2.0089114255895404
2001-2015,175,-2.1172502271332863,-1.8471147977991949,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.5673451126541824,-1.7471936363748009,-1.896830322731448,-2.0089114255895404
2001-2015,176,-2.1172502271332863,-1.8471147977991949,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.5673451126541824,-1.7471936363748009,-1.896830322731448,-2.0089114255895404
2001-2015,177,-2.1172502271332863,-1.8471147977991949,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.5673451126541824,-1.7471936363748009,-1.896830322731448,-2.0089114255895404
2001-2015,178,-2.1172502271332863,-1.8471147977991949,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.5673451126541824,-1.7471936363748009,-1.896830322731448,-2.0089114255895404
2001-2015,179,-2.1172502271332863,-1.8471147977991949,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.5673451126541824,-1.7471936363748009,-1.896830322731448,-2.0089114255895404
2001-2015,180,-2.1172502271332863,-1.8471147977991949,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.5673451126541824,-1.7471936363748009,-1.896830322731448,-2.0089114255895404
2001-2015,181,-2.1172502271332863,-1.8471147977991949,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.5673451126541824,-1.7471936363748009,-1.896830322731448,-2.0089114255895404
2001-2015,182,-2.1172502271332863,-1.8471147977991949,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.5673451126541824,-1.7471936363748009,-1.896830322731448,-2.0089114255895404
2001-2015,183,-2.1172502271332863,-1.8471147977991949,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.5673451126541824,-1.7471936363748009,-1.896830322731448,-2.0089114255895404
2001-2015,184,-2.1172502271332863,-1.8471147977991949,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.5673451126541824,-1.7471936363748009,-1.896830322731448,-2.0089114255895404
2001-2015,185,-2.1172502271332863,-1.8471147977991949,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.5673451126541824,-1.7471936363748009,-1.896830322731448,-2.0089114255895404
2001-2015,186,-2.1172502271332863,-1.8471147977991949,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.5673451126541824,-1.7471936363748009,-1.896830322731448,-2.0089114255895404
2001-2015,187,-2.1172502271332863,-1.8471147977991949,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.5673451126541824,-1.7471936363748009,-1.896830322731448,-2.0089114255895404
2001-2015,188,-2.1172502271332863,-1.8471147977991949,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.5673451126541824,-1.7471936363748009,-1.896830322731448,-2.0089114255895404
2001-2015,189,-2.1172502271332863,-1.8471147977991949,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.5673451126541824,-1.7471936363748009,-1.896830322731448,-2.0089114255895404
2001-2015,190,-2.1172502271332863,-1.8471147977991949,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.5673451126541824,-1.7471936363748009,-1.896830322731448,-2.0089114255895404
2001-2015,191,-2.1172502271332863,-1.8471147977991949,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.5673451126541824,-1.7471936363748009,-1.896830322731448,-2.0089114255895404
2001-2015,192,-2.1172502271332863,-1.8471147977991949,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.5673451126541824,-1.7471936363748009,-1.896830322731448,-2.0089114255895404
2001-2015,193,-2.1172502271332863,-1.8471147977991949,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.5673451126541824,-1.7471936363748009,-1.896830322731448,-2.0089114255895404
2001-2015,194,-2.1172502271332863,-1.8471147977991949,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.5673451126541824,-1.7471936363748009,-1.896830322731448,-2.0089114255895404
2001-2015,195,-2.1172502271332863,-1.8471147977991949,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.5673451126541824,-1.7471936363748009,-1.896830322731448,-2.0089114255895404
2001-2015,196,-2.1172502271332863,-1.8471147977991949,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.5673451126541824,-1.7471936363748009,-1.896830322731448,-2.0089114255895404
2001-2015,197,-2.1172502271332863,-1.8471147977991949,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.5673451126541824,-1.7471936363748009,-1.896830322731448,-2.0089114255895404
2001-2015,198,-2.1172502271332863,-1.8471147977991949,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.6525154744280943,-1.7471936363748009,-1.896830322731448,-2.0089114255895404
2001-2015,199,-2.1172502271332863,-2.0008964288813247,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.6525154744280943,-1.7471936363748009,-1.896830322731448,-2.0089114255895404
2001-2015,200,-2.1172502271332863,-2.0008964288813247,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.6525154744280943,-1.7471936363748009,-1.896830322731448,-2.0089114255895404
2001-2015,201,-2.1172502271332863,-2.0008964288813247,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.6525154744280943,-1.7471936363748009,-1.896830322731448,-2.0089114255895404
2001-2015,202,-2.1172502271332863,-2.0008964288813247,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.6525154744280943,-1.7471936363748009,-1.896830322731448,-2.0089114255895404
2001-2015,203,-2.1172502271332863,-2.0008964288813247,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.6525154744280943,-1.7471936363748009,-1.896830322731448,-2.0089114255895404
2001-2015,204,-2.1172502271332863,-2.0008964288813247,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.6525154744280943,-1.7471936363748009,-1.896830322731448,-2.0089114255895404
2001-2015,205,-2.1172502271332863,-2.0008964288813247,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.6525154744280943,-1.7471936363748009,-1.896830322731448,-2.0089114255895404
2001-2015,206,-2.1172502271332863,-2.0008964288813247,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.6525154744280943,-1.7471936363748009,-1.896830322731448,-2.0089114255895404
2001-2015,207,-2.1172502271332863,-2.0008964288813247,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.6525154744280943,-1.7471936363748009,-1.896830322731448,-2.0089114255895404
2001-2015,208,-2.1172502271332863,-2.0057269303050598,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.6525154744280943,-1.7471936363748009,-1.896830322731448,-2.0089114255895404
2001-2015,209,-2.1172502271332863,-2.0057269303050598,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.6525154744280943,-1.7471936363748009,-1.896830322731448,-2.0089114255895404
2001-2015,210,-2.1172502271332863,-2.0057269303050598,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.6525154744280943,-1.7471936363748009,-1.896830322731448,-2.0089114255895404
2001-2015,211,-2.1172502271332863,-2.0085406240574524,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.6525154744280943,-1.7471936363748009,-1.896830322731448,-2.0089114255895404
2001-2015,212,-2.1172502271332863,-2.0085406240574524,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.6525154744280943,-1.7471936363748009,-1.896830322731448,-2.0089114255895404
2001-2015,213,-2.1172502271332863,-2.0085406240574524,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.6525154744280943,-1.7471936363748009,-1.896830322731448,-2.0089114255895404
2001-2015,214,-2.1172502271332863,-2.0085406240574524,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.6525154744280943,-1.7471936363748009,-1.896830322731448,-2.0089114255895404
2001-2015,215,-2.1172502271332863,-2.0085406240574524,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.6525154744280943,-1.7471936363748009,-1.896830322731448,-2.0089114255895404
2001-2015,216,-2.1172502271332863,-2.0085406240574524,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.6525154744280943,-1.7471936363748009,-1.896830322731448,-2.0089114255895404
2001-2015,217,-2.1172502271332863,-2.0085406240574524,-2.7808205999300597,-2.15722673762892,-1.7410885098593096,-1.6525154744280943,-1.7471936363748009,-1.896830322731448,-2.0089114255895404
