,,collection_elas_scrap_price,direct_melt_elas_scrap_spread,incentive_mine_cost_change_per_year,incentive_opening_probability,initial_ore_grade_decline,intensity_response_to_gdp,mine_cost_change_per_year,mine_cost_og_elas,mine_cu_margin_elas,pri CU TCRC elas,pri CU price elas,primary_commodity_price_elas_sd,primary_oge_scale,primary_price_resources_contained_elas,refinery_capacity_fraction_increase_mining,scrap_spread_elas_primary_commodity_price,scrap_spread_elas_sd,sec CU TCRC elas,sec CU price elas,sec ratio TCRC elas,sec ratio scrap spread elas,sector_specific_dematerialization_tech_growth,sector_specific_price_response,tcrc_elas_price,tcrc_elas_sd,historical_growth_rate,china_fraction_demand,"Recycling input rate, Global","Secondary refinery fraction of recycled content, Global",primary_production_mean,primary_ore_grade_mean,primary_commodity_price,sector_dist_construction,sector_dist_electrical,sector_dist_industrial,sector_dist_other,sector_dist_transport,sector_dist_bar and coin,sector_dist_jewelry,Mine production
Pb,779,0.01912758064825102,-0.0021448959574602465,-0.0008733849865156448,0.014136615435125368,0.0003817088354720837,0.058875486065880354,-0.04854201185156224,-0.017380725157200183,0.0011421236939003065,0.0037822969338176236,0.0012281451678698401,0.009529884136864997,0.01211860174310351,0.0002938667336962881,-0.0007553154616030146,-0.012175572824877055,0.0051034150693979865,-0.010901022320009184,0.0062194311087316705,0.006330843159721748,0.0015628371500048433,-0.27910140798164745,0.0017130638229197622,-0.006771103688205621,0.012766575552977987,0.014831081444518257,-0.010387628275448585,0.003999702115933447,-0.04172609123836413,-0.17679119376785224,-0.06134625388225585,0.03880569589205842,-0.07629222599356072,0.005953891674106814,-0.008882032565911744,0.0039194000218544895,0.02771793429069535,0.09351976605508099,0.046593395208248886,0.0
Steel,497,-0.0042571738187218286,-0.0005209192219701493,0.0573269142901252,0.01174296542680594,-0.005787587490809096,-0.0317493535118895,-0.06592921193580739,0.0004915903563978611,0.0021525919461596425,0.001467316643929353,0.001470961277216922,0.007355278495324818,-0.020178404752336027,0.003865490496394137,0.002276345881097885,-0.00013644163566037176,0.002522606479906235,0.004565561923596483,-0.00013119823310525432,0.0027076203209165013,0.0003959066450926982,-0.07359088945314561,-0.006210556457621436,-0.00019212298409808002,-0.011938753137444998,0.0639143449757684,0.02589614419345422,0.002417063290865522,0.01811956848913773,0.518873581940885,0.32822922393684395,0.10289655443167531,0.1938214377254469,0.005992249335098338,0.044123115141694806,0.01506581695838764,0.04441894243384041,0.11425803877240776,0.05529266002755913,0.0
Ni,557,-0.004125128405677083,-0.0019492077682298275,0.0033204732188682295,0.016133850614360415,0.0001448955737147697,0.08284982819206832,-0.06317102351483406,-0.0025279082086603396,-0.0027392133111630123,0.0010495507785821404,0.0022719721152174,0.005308378751070831,0.007908481638220062,-0.0019196483316954187,0.0014898881384705057,0.000272637820252768,-0.006593325591414354,-0.0006186940128861628,-0.003758862492117128,-0.0029695557175097847,0.006590284898661313,-0.15540514572890232,-0.028217692163815533,-0.005396307605655709,0.0003855834545434472,0.04435601465026402,0.011726216693856888,-0.011222998877363539,-0.035224028217056134,-0.012853963266635777,-0.06118155592596199,0.03332133338127295,-0.07944507606969112,-0.002535357921483586,0.013613149660801903,-0.00347762640930281,0.028935065559219975,0.09303966040497465,0.04652132592179196,0.0
Ag,348,-0.0021232478897066295,-0.0006355529190755981,-0.12069938367091679,0.03300071788786535,0.008822708265540387,0.01406815888976447,-0.06063429241489221,0.008185915694673638,-3.218325250823976e-05,-0.003996326146388428,-0.00012957071074493203,0.006544477883558688,0.008848672896430978,0.0070857184460726705,-0.005263759050964165,-0.000216514641408661,-0.003071774891479648,3.773237765324014e-05,-0.00023031306151092607,0.0012122005238494411,-0.0024260308129297513,0.0741694718353729,-0.01584321298571098,0.01822769399170472,0.01293668208859977,-0.07243895006576923,0.0048716052563988485,0.008284296436139739,-0.001807544145733747,-0.26574503244932923,-0.12296536232382067,-0.10282561150189487,-0.14170783861302938,0.02157900518802853,0.02033166886331531,0.020421246570678227,-0.07690052517573305,-0.22325411851417715,-0.09593927096795032,0.0
Steel,877,-0.007957899628297446,-0.0010866993873300456,0.08540560539638081,0.015377945344895094,-0.008425215987815251,0.030695369735447016,0.023794685190631232,0.0004169998988048221,0.00040260919279403,-0.017737603971272015,0.002001251402481201,-0.15645208914983397,-0.014772639388144734,0.005139470227664945,-0.0034757701563829396,-0.003398908827071028,-0.0021136501068543603,0.0011210685243632711,-0.002478317511824568,0.00026816562809707083,0.00850725237836122,0.12185224882951763,-0.004471711647763491,-0.0016580996916060295,0.004081512090658371,0.06105345927111975,0.01997754419569803,0.002750577791569772,0.002935271076234236,0.488947130114426,0.2995536344272592,0.09817638124101738,0.18599914818472643,0.0037306107647986173,0.03478826388580541,0.012802795489618957,0.044351117864456384,0.1153951018081393,0.05591950910980463,0.0
Al,845,-0.0020337230868093205,-0.00023850364909817497,0.046091089519123885,0.0007669285697528957,0.0008384812507261642,-0.019222626459492853,0.022491185031956643,1.453051054719396e-05,-5.4677543861058766e-05,0.0015125754495209573,0.001429206196331219,0.0022911672939102887,0.005459210036946481,-0.0012541023875005885,-0.0005065843036756457,-0.0019248738526932707,0.0006696137937466104,-0.010871365108612346,-0.007301733317215891,-0.009407836742761785,0.00570320313988971,-0.17526652335984128,0.003947143245844026,-0.0013207247336081897,0.010741343619115565,0.0634086096997525,-0.02656094183642424,0.003308811183517258,0.01502788554201047,0.33272129423706287,0.13420624836916878,0.05191056197516653,0.05988748920675478,-0.005013098038980686,-0.024561905990031673,-0.004643165720432491,0.039119867183802816,0.10064192771794057,0.049331603921348874,0.0
Zn,779,-0.005969605720891774,-0.0014513533410374913,0.039452387574382144,0.010444086015259707,-0.035124014436915096,-0.11988596996566085,0.028637392754421998,-0.0038374820264272676,-0.001120584499094194,-0.0021067176681816065,-0.0023589692338757792,0.0012650232130026395,0.017169679946217438,-0.009816549005534088,-0.004333202268462607,0.0020811469703384193,0.0012523942362789667,-0.003078656383997398,-0.005698945668311761,-0.015637082462903337,-0.006433232265638581,-0.4470570085874259,-0.00037009805481389975,-0.012787701108372471,0.020472883538846465,0.03523122123864682,0.0033099286159503387,0.008560245661320583,0.04433110694295332,0.018447732554837813,-0.040542549133930926,0.03784949560753288,0.08975387444200342,0.002992091719955347,-0.018137282333137876,-0.006697381989508555,0.027125786541291958,0.08873850670868433,0.04420048500507834,0.0
Cu,698,0.0010106175922684135,0.0019583975266154094,-0.029080366910752154,0.03030067710027823,-0.008709301612425134,0.04357957382223789,-0.09261772880630041,-0.00585315378763306,-5.5402978217212476e-05,0.0009684299852975682,0.0037367118577436116,0.004239647573874691,0.016588977091098942,-0.0029719663223275344,-0.0029853611882944453,0.0008507255401837963,0.002034135849099359,-0.0014343633482010866,-0.004656077903724542,0.004845054987783303,0.0013793685216519488,0.22829431644252263,-0.008796254470674824,0.004048485172906671,0.01574333241031365,0.03916062545354801,0.010655834629828808,0.01099557820383242,0.05223015245067551,0.04319303161142532,-0.042168049527626456,0.042701926917526244,0.10356896859878884,0.0022760185399144867,-0.014006469584433731,-0.005140353005167414,0.03324646716157275,0.1011653726175407,0.05029681381055315,0.0
Cu,953,0.004682118620253226,-0.004329666421041053,-0.1735255758804579,-0.010743545309098875,-0.0026836078445703947,-0.10599577279265603,-0.2196827944043136,0.0020067463855938826,-0.005877954783074139,-0.002808616066515828,0.0014434548832699824,-0.08989321496540242,0.02168421831243869,-0.002302473522158322,-0.0038714176743562517,-0.006385722211925581,-0.01500840558966193,0.0021583262060761214,-0.00930732175469667,0.0006927338773523835,0.004438246928534422,0.10018781709562699,0.008266058224670454,-0.0006507894858483466,0.0027240294241229614,0.028624206720751152,0.007599057305417936,0.0006439298771316196,0.02474507001563242,-0.0017303235620521674,-0.05899998206600448,0.03692214858273493,0.07048233208884414,-0.007983714005695275,-0.016682067553449954,-0.006019890386582316,0.02637209090321217,0.09344978678379412,0.048191372552558294,0.0
Pb,450,-0.00036278755908891025,-0.002335672661997985,-0.09130890937296778,-0.010684169760670744,0.0008878944341487156,-0.04753949056915613,-0.03267138335368656,-0.009151522079878486,-0.003900986335218225,-0.0035621445787181252,0.004947672860584985,-0.007991191268680508,-0.06198602775788849,0.0014242233314819156,0.0024095415664660896,0.0012327461560551125,0.0067657075102958465,0.00214376269041812,0.0016233736625482843,0.002078677282166859,0.0227688678059944,0.18890013052806978,0.005280885432162441,-0.005499665524545685,0.089869720058889,0.021710633556515736,-0.0031255821391801657,0.008066234925511392,-0.022126387626253987,-0.1423973242379609,-0.042763826307818144,0.050141781215041446,-0.05655474846055433,0.017534185527893133,-0.0038464065371013744,0.007450006507825753,0.03309505330505688,0.10107798909429269,0.051183513131564336,0.0
Pb,92,-0.004925589852955993,-0.00146887152846294,0.059631086754760934,0.012530120825724264,0.001296712335773507,0.027727938990294482,0.020372755712865575,0.02971288299356945,-0.00037508742181528926,0.009391483630846237,-0.0037989892872922156,0.016466810834412794,0.01416243302750616,0.0013915606850742706,-0.006212618810844239,0.003050240973965602,-0.0012935618946747576,-0.0028954508618431996,-0.005918226401791362,0.008779233757257573,-0.053759676015095764,-0.091846232768057,0.003694978259212152,0.003807554650538412,-0.041142636996450786,0.01566374997499683,-0.010504491452532773,0.005006101290372972,-0.048347489218226056,-0.1809212158459624,-0.056901264291595144,0.03978573108694666,-0.07985800274459567,0.007807283757876119,-0.00666020126258948,0.00368088722802102,0.02785204998631391,0.09218168524640025,0.045744873870077786,0.0
Cu,705,0.001939461620739037,-0.0018387673297286763,-0.07828262494796985,0.03432262434940398,0.0031724884453366593,-0.008886149997809146,-0.04973409850655159,-0.0030886667581282432,0.00118180848767119,0.0007435366292444155,-0.00044127600319499076,0.007444221061478855,0.00818521601225376,-0.0020186027146443623,0.003265662479573505,-0.002315461017231489,-0.0029574341767431237,-0.005594425950384905,-0.02224867057033404,-0.01017749831967136,0.005902821002734799,0.3813184219753419,-0.021867479448719952,-0.010097037353971267,-0.015909232979806637,0.035753933218361254,0.011574376449832073,0.011779800279931786,0.054566470476885044,0.02266814288935059,-0.05137457207110898,0.04073214877421827,0.10600693124715733,0.0017313975549335344,-0.015113155398952298,-0.0045450329010781705,0.03181706561918689,0.09977130175957273,0.0495711071962058,0.0
Au,359,0.001158855201578712,0.002350190433204234,0.010469980409908685,-0.014993741736919258,-0.0022804342338594496,0.06866256530179918,-0.05030278717735061,0.00016309436876858535,0.00027159487571540183,-8.312551070991831e-05,0.0011847166377554515,0.006341340827662978,0.005963253567334395,-0.00011406620188666106,0.0016030812383104399,0.0006880928748451376,0.004429802217591854,0.0024411490868791103,-0.00969382098030238,0.0024008026269534354,-0.0031976368460174664,0.01828767864296905,0.013807215704406975,0.0012631308152473405,-0.010822983140809303,-0.10378717557293424,-0.019022158777950268,-0.014705906751265378,-0.014695121282472112,-0.30851784282985567,-0.1483719651848186,-0.13856386932253859,-0.1533628361270411,-0.008971639033200085,-0.011353305321631663,-0.012001904048022169,-0.08478927374457801,-0.2797994358908516,-0.14420672163169532,0.0
Steel,747,-0.0028505633964340514,-0.0015636631511639306,-0.07999720645931997,0.01599926449158148,0.00368137242290893,-0.07763492616048534,-0.007388673288763181,-0.01245606821109658,0.0029287338851417995,0.00167863190885999,-0.004343703949407798,0.01885002686492646,0.0011689327446960875,4.5111693902517784e-05,0.0018149500101869134,-0.004621329217323385,-0.0006861991499263219,0.004985282615824257,0.0006330806595643511,0.0036886878939012724,0.0011562718514402327,0.18659374609778248,0.0021656737944210237,-0.016850314587718986,-0.007435599415512489,0.05980118138788042,0.019524478150055286,0.0023534625963356976,0.010059826825299776,0.47943249134663746,0.30101581306331887,0.10114372119597528,0.17660841383657366,0.004148438314769462,0.03573355980260377,0.013458687974100148,0.04357735610143966,0.11584613425799237,0.055958979268884206,0.0
Al,350,-0.0011565602443735306,-0.003406994880639945,0.03001394447802492,0.0010244937948783322,-0.00030824880490525145,-0.11484307061753878,0.029878688849487203,-0.0023208249331611794,0.0008215055839486252,-0.0014918884242147976,-0.006379459680062529,0.0031557645838025134,0.006431091851886775,-0.0011708917269024866,-0.0036160612308614665,0.0005527995541258117,-0.001265606536775,-0.007917376602764224,-0.006622109281027372,-0.009162948664959291,0.005274385783720269,0.07117815073565374,-0.006511040891838733,-0.0005864159949607647,-0.017094281434949433,0.06328838124433732,-0.02545386419790911,0.0030069259188441736,0.011583437246126213,0.3314832245744679,0.13536566346508697,0.05242670582139467,0.05678124939488748,-0.004372853236711871,-0.022417767474046616,-0.0046926480883119565,0.039054526357816276,0.10180720810493588,0.05034134266947728,0.0
Sn,948,0.0020224082717786493,-0.0018217146003426288,-0.0905563878616292,-0.03063633772424395,0.008650408560980325,-0.025774380083647623,-0.06419769427912342,-0.0001482409778451128,-0.00319087089392148,0.0022158387788542037,-0.001505686908939513,0.017574542826248703,-0.017640308065828957,0.001688898821083648,0.00535500204146741,0.0021500349537230835,0.001945308218144648,-0.003956145128621734,0.0012362367868957288,0.003894120917207774,-0.009777812638953092,0.1939070446139981,0.01868563299255247,0.001986880610412258,0.012215891028444606,-0.07347503265326051,-0.01717996880824738,-0.009027719022096216,-0.026153099070193152,-0.19728993109407755,-0.061633242356454,0.001599728864462704,-0.07033171833659672,-0.02899109295933355,0.0033515944630685877,-0.009455399329965654,-0.03688361326674764,0.11413958366706492,0.06682926849819229,0.0
Sn,902,0.0033336994732310094,-0.002040595409423621,-0.11191772898926924,-0.00641013363896595,0.0014548459035855896,-0.031528403268517226,-0.11537632553872916,0.0009459029246601128,0.0019036120305826502,-0.0004008299160033334,0.0005308377910495992,0.02068217719767291,0.005532898078611532,0.0024982918930001813,-0.004887648663561791,0.0032825977571540547,-0.003339169987474169,-0.00026794456163877747,-0.00200837750971899,0.004004914490702813,-0.0041957683096936335,0.0776522740994856,0.0009710108618593651,0.0019131214755213398,0.008086818117628423,-0.07391544397737891,-0.01677500579874862,-0.00696143041301503,-0.014700955562664875,-0.18627467735802491,-0.0574677629234834,0.0008820376355902473,-0.06052973337776793,-0.035444369139204915,0.0025105015574925656,-0.010148408047289509,-0.03721016474958849,0.12241915268609564,0.06966707166470656,0.0
Sn,191,0.002801802473617644,-0.001965193343288626,-0.13611525379644374,0.014734906599961673,-0.013266946589045758,-0.013843395544900673,-0.11359363534264454,0.0016680237177329861,0.0017325095853799335,0.0031901565278119963,-0.002586176278340944,0.013749238587877483,-0.026435320786549015,-0.0077486295789448295,-0.0024980476263508434,-0.0018818378862658972,-0.005982480192674793,-0.002011490340820491,0.0015716468556008403,-0.0021537177365810885,-0.005670978215159761,0.13585606697274658,-0.01893697253340786,0.003743040891823643,-0.026032206353359275,-0.07043507148695739,-0.014316220921976019,-0.004765079507734281,-0.01667962078788753,-0.19859427809756047,-0.058068630016021715,0.005851881745826527,-0.060331945082716026,-0.02887972921475692,0.005111077853379747,-0.006903061252487332,-0.029854389315482528,0.11867499304724502,0.06809447240719858,0.0
Ni,621,0.003743937734320045,-0.0014902941190988895,0.04189140759439301,0.011553434472404814,0.0010200070108229821,-0.021962905996003937,0.03849386257126956,-0.0020499381550250152,-0.0009122010265265805,0.001230864048796079,0.001841610447177152,0.00019022933282900542,0.007601214332552859,0.00024627748067301754,0.00035178552242177323,0.0006671341345435482,0.010287440891778582,-0.0011466531929341412,0.0030288585827825147,-0.0005135876773020208,-0.01640333934556112,-0.10137593550360559,0.005883854601349826,0.0017379287489529384,-0.02236821005028732,0.049057095593323045,0.014077948510207407,-0.015173569068096292,-0.03764528564794282,0.004443341161303414,-0.05831708555768505,0.03282883279673221,-0.08513213575375017,-0.001362721630917309,0.014123175192834384,-0.0037932117859722377,0.033454778434438066,0.09022028416476562,0.04467107287202726,0.0
Ag,880,0.0007434435096093675,-0.0010592708880996593,-0.0440625030234826,-0.01869699386859622,-0.0038281744441892866,0.03985690819765286,-0.041908419794099955,-0.0018326097235940527,0.0009725390540046602,0.0026627654991425143,0.0021025467668476035,0.010172823770402468,0.005226785935557936,0.002325916125501042,-0.0075378028041771196,-0.0032036281962972406,-0.006785803775248931,-0.007424795372570304,0.0004606769855771368,0.00251356920246014,-0.017547544804652215,-0.02649383499792661,-0.006403696199446354,0.01923630538771137,0.0038018137336337902,-0.07285623878422305,0.001448581170091567,0.0019478199467715643,-0.007212423065221397,-0.2663516748600039,-0.1239547678341866,-0.09846821903792659,-0.14434325572800918,0.014179180541290415,0.01824073806811222,0.013890113057530531,-0.06976818868195286,-0.21076204921241337,-0.0940095648044265,0.0
