,,collection_elas_scrap_price,direct_melt_elas_scrap_spread,incentive_mine_cost_change_per_year,incentive_opening_probability,initial_ore_grade_decline,intensity_response_to_gdp,mine_cost_change_per_year,mine_cost_og_elas,mine_cu_margin_elas,pri CU TCRC elas,pri CU price elas,primary_commodity_price_elas_sd,primary_oge_scale,primary_price_resources_contained_elas,refinery_capacity_fraction_increase_mining,scrap_spread_elas_primary_commodity_price,scrap_spread_elas_sd,sec CU TCRC elas,sec CU price elas,sec ratio TCRC elas,sec ratio scrap spread elas,sector_specific_dematerialization_tech_growth,sector_specific_price_response,tcrc_elas_price,tcrc_elas_sd,historical_growth_rate,china_fraction_demand,"Recycling input rate, Global","Secondary refinery fraction of recycled content, Global",primary_production_mean,primary_ore_grade_mean,primary_commodity_price,sector_dist_construction,sector_dist_electrical,sector_dist_industrial,sector_dist_other,sector_dist_transport,sector_dist_bar and coin,sector_dist_jewelry,Refined price
Steel,617,0.0009848901089984225,0.130701455107117,0.040972627707466486,-0.011268682727536375,-0.005722359762131032,0.013876649609480015,0.014017120200980098,0.0038507289121474174,0.0019560871803143073,-0.01674514958364423,-0.007148683924973909,0.007857957434039838,0.07073505369385122,-0.010612898401221605,-0.010818210357402892,-0.008893015986954085,0.008533498027929886,0.08040588608143792,0.009544654824639122,-0.0032855009186950937,-0.009703311535145254,0.0442202384145342,-0.02676832313676186,0.008663113319208115,0.09652174818534187,-0.02706454491490491,0.0014640991507813947,-0.09454789209499093,0.07168268712492731,-0.1292059611123083,-0.1056065827200567,-0.08180788285194861,-0.17762733474468648,0.006306576079976862,-0.017357853429163825,-0.005910682952439247,-0.025703363239037432,-0.03604007089016556,-0.06840275707962731,0.0
Steel,1101,0.003736556653601394,0.023584965270782368,-0.0376589087816269,-0.011557333336537173,-0.0035915653525190267,-0.006428624569657401,-0.012098423482717408,-0.0017709205649991916,0.0019329171766316335,0.011455588915728468,0.005916564679538283,0.006665222310281505,-0.005188071754650135,0.0006436431172661808,0.011810914114696069,0.00014054592852276324,0.0009786336386719968,-0.043029430899474044,0.006154439114120353,0.0008965812785394612,0.0017077786250512784,0.012379608908826122,-0.010990326342549445,-0.0028991950857642453,0.039026843986510795,-0.02898808986985982,-0.005471747108223541,-0.08286694542103515,0.01320356217645809,-0.12653721279714042,-0.10554900990111708,-0.09070502539790201,-0.13705468914010208,-0.008250509083261316,-0.027251555736109705,-0.010718176882003164,-0.022121936658024203,-0.038062497162625344,-0.07091557646538629,0.0
Al,4,-0.0020795093676795008,-0.006095902464908643,-0.021255128793532606,-0.013586269312194458,0.000492647694387104,0.024387526952918574,-2.921509262069013e-05,0.005646409344778671,-0.0012891734006933758,0.0010143094438602523,-0.0002786551995326249,0.029550260417426512,-0.0012263746157565962,-0.0013790494815195777,0.001064186371937546,0.0031753027787006266,0.0026834908053475766,0.0027799745524891544,-0.0042876026951951356,0.002677886650638844,0.005024140740770402,0.06530560981098195,-0.014389995532763995,0.0037332083579136722,0.0024308498066727994,-0.021878523734064504,0.001494394954779284,-0.0600992293637061,-0.06636365608479308,-0.07329617185017093,-0.06204018318761802,-0.07154506716792974,-0.02889411775440431,-0.005455064987604196,-0.019425738395079377,0.0033698185346956438,-0.007191968108172734,-0.038225333710589615,-0.06986389511195995,0.0
Ag,834,-0.00908711745481006,-0.04266976851307801,0.015233069538272668,0.058265177250193166,0.01584706041120859,-0.01245826763887113,-0.008563858486627624,0.01283964929927881,0.0007586456727603943,0.011858587462338947,0.0016526353373134638,0.020238795985213706,-0.019382995918163844,-0.0005290477638904088,0.04694262506883186,0.0075260284358105835,0.003375972833477266,-0.0073536536711763046,0.0030611324638866273,-0.002273325906712521,0.01668216772522708,-0.04471596627506785,0.09181328257498984,-0.0005265238572358404,0.03762665451100782,-0.018401225550419672,-0.0016418261576719097,0.05007656156629812,0.06165676466902155,0.0054916765808844595,-0.015370130904626612,0.005463323374726661,0.06296966841128857,-0.03332761715273979,-0.02859289337803346,-0.012968978910493274,-0.005773351415595783,-0.03235556089009029,-0.05778294249554995,0.0
Sn,813,0.0004192756994534232,0.04110944625258726,0.025090904792209292,-0.042630147761233826,-0.007321965315697167,-0.009182532061221277,0.0081413479595135,0.005932501603916576,-0.0029867349240089887,0.0016272656697316375,-0.010193946344381874,0.023542302251412052,0.019812475202127693,-0.0060327906836024885,0.0037326954225713614,-0.0014279845556929203,0.02125543109341073,0.0015830784328393615,0.03550534616589029,-0.001280654935236955,-0.001973045696680053,-0.14718642415685534,0.07675276125584733,0.01226453132562408,-0.03486937206512161,0.024860129334727546,0.0034198476302386366,0.062105690525171696,0.08218846060820048,0.02672331887976309,-0.009468849092096594,0.028378062896456755,0.11218583515791172,0.06802924138099944,-0.002015576658549269,0.00924423139744205,-0.008130400399776382,-0.023932195848626162,-0.049689438494307986,0.0
Ag,374,0.005165337890512595,0.03361443228231207,-0.018880444788568956,0.044828160078325824,0.0071711418852902385,-0.01057468710674068,-0.009962593084546294,0.0006865514644680474,0.0011648689504156202,-0.006721460931166654,0.0016939355879417766,-0.0005498389303962112,-0.0013756034432724552,0.0003499597051242277,-0.007868283465253987,0.0015305818908283651,0.0005867615872187063,0.013180842614545149,0.0030141471337327337,-0.0007339646017673658,-0.0025166275983699218,-0.03604520880363978,0.01190981988207209,-6.537070049549076e-05,-0.031192588424193934,-0.01739119155685174,0.0018852749274188715,0.048778187629097865,0.040623886572251765,0.0032720871211661035,-0.01896977390688527,0.0043858379078879,0.05448712183279134,-0.022830489659019754,-0.02325789101504891,-0.003406998664203234,-0.0010226783518220604,-0.026094931399495917,-0.05350108433366669,0.0
Cu,714,0.006219671817617955,0.0017644838457216987,0.013314007316538421,0.0056547774035841224,0.003278174913601358,-0.003091963065729815,0.02140687648422564,0.010998409088662557,0.0013711376923778338,-0.013385368312833726,-0.0012024458525541936,0.06420731456003592,-0.006087372422095241,-0.013106367728821492,-0.0010872012994726189,-0.005500411746927504,0.00483646322481679,-0.004887768403221073,0.009093555179074144,0.0055350768127016845,0.0013509643163094748,0.007923482615104005,-0.007041974263646055,-0.002216286768275382,0.010750403569590769,-0.011870806217619129,0.004850879020777805,-0.036629074261686025,-0.07355764555566786,-0.010974949761153274,-0.018404105606964677,-0.05547743342136653,-0.04993287271473925,0.02095532243567706,-0.013300713420864611,0.006380274883794853,0.00026466746306370625,-0.036888926211447924,-0.06761475596722048,0.0
Al,1024,-0.0041465060889471946,0.0066568190518032245,-0.013361481470377747,-0.0023714052485892217,0.0005582074782828193,-0.012401512322187235,-0.008647803832251387,0.0054688876097300455,-0.012727169693581406,-0.0011948368897446693,-0.001188362553939787,0.02029955181290433,0.0017593524327692372,0.0006345570203888602,-0.004351931307205008,0.0030868319204463888,0.003211944147606086,0.0031590634829070765,-0.0032144039174203114,0.0018891375442030365,0.00026879117293790683,-0.022723088595753067,0.013092710843209926,0.000972567941732133,-0.01616287622653047,-0.027183141388768015,0.0005684125736076065,-0.06744092375958083,-0.07250670872704364,-0.0759984290728809,-0.06780126382872863,-0.072925683292247,-0.03557232117439292,-0.00639285055329482,-0.02336082883662232,0.0017979301971895918,-0.011519305684009294,-0.038548031891593504,-0.07016300202563437,0.0
Au,958,-0.004158416477649372,-0.0007897314203741996,-0.013289422858972472,-0.01293898762875155,-0.001742177379941576,-0.014411956909011125,-0.025989661768971828,0.0027946379283590125,-0.0021990407111939967,-0.0001546785406136235,-0.0017760008864853689,0.00790028176559964,-0.005201771252153278,0.0003327807152446636,-0.008351900536304696,0.0003132722083401584,-0.0010224044789685584,0.006706565376372266,-0.00044760498410164224,0.0014658616932449802,-0.0006273806446420537,-0.002024579188478421,0.004460507809566283,-0.0008876434449477005,0.021104271404087667,0.08848683789931899,8.12090591369255e-05,0.011872221355245217,0.006995881704993895,0.19686886342636312,0.2848744652837137,0.33980847437279743,0.028215668751983253,-0.0063254176544456225,0.14854791486208474,0.0013190302923654377,-0.0011880167234603661,0.2609569181010626,0.4732635829886104,0.0
Sn,1105,0.005188114403331173,0.015719184035095146,-0.04067939556352236,0.0794301429318387,0.000544271003730174,0.01566594543749442,-0.01710602911747426,0.002297090135756218,0.0005135915745603738,0.00357256119459659,-0.0013951167346433352,0.008901759915740945,-0.01316638882836822,0.001459261886993421,0.010650728792855405,0.00012037431894276949,0.004062297522158881,-0.00202271094435695,0.0007542507896354056,0.012898554738807312,-0.0012520664932860236,0.030331763990561207,-0.021810856229271192,-0.001654442705808521,0.020782214628102005,0.013509085112156993,0.000736593485159749,0.05965388671731099,0.05600595797695881,0.017384988692627373,-0.01251397110994585,0.009388227378892099,0.07558743083493953,0.03735757137649558,-0.015282548761826048,0.009461414871815486,-0.0011732166773502513,-0.03217522378677511,-0.05782701144711927,0.0
Zn,768,0.002399873826747422,0.16613266474855054,-0.03001105663597673,-0.03895364207808354,-0.00010579352718498872,-0.018542256360929838,-0.001970798174218275,0.0064702510413390275,-0.0022823160676416123,-5.925672412169893e-05,-0.006014796602712201,-0.05293606151666004,0.001052639224097629,0.0035302985108743874,-0.004040691376429369,0.01316953667144299,-0.009051978909522813,-0.0037208676561351654,-0.0006988985289275855,-0.0028938859542335044,-0.003657382526142379,-0.07637111816977567,0.010930319234305602,-0.0023631662910236265,-0.04901608055600871,-0.006926872881905144,0.006225197264610521,0.020804049272177095,-0.10583829503590303,-0.02820816567546649,-0.03677460370563216,-0.06815586076216686,-0.07106360468006885,0.0033171770441948406,-0.013663217657895344,0.00469131773014998,0.00786677392208588,-0.03831935089586926,-0.07079160279649548,0.0
Steel,76,-0.0005391207068972666,0.057907468535145085,-0.001592644253484185,-0.004471402868522309,0.0020917986736724635,-0.009316598612621768,0.012747333099362827,-0.0035101203358616577,0.004096957342381547,-0.0031229324280276417,-0.006442417541041474,0.039241125723520405,-0.0016120145322071093,0.00470319343359683,-0.004256143928470715,0.009933875576355538,-0.004821516417669515,0.10552978464239222,-0.02233801637489971,-0.005777487888350381,0.00012663147666469053,0.03236702429643078,-0.00017135026172220193,-0.0014246167114779786,0.08164264283392235,-0.025755499040452347,-0.0007854059478254245,-0.07514575046799173,0.03593031842949796,-0.1067138712473006,-0.08894902238507216,-0.08549275560788229,-0.11418342488763156,-0.006941162834118264,-0.023046693737227363,-0.009705195151047449,-0.020043042812341268,-0.03714039531701234,-0.06894298986366727,0.0
Au,964,-0.0018544271283636442,0.015185392038675909,-0.026497662236754833,-0.006860587299072737,0.0009513701062681198,-0.012410791664714428,-0.036931033643885655,0.0016204985745815889,-0.0022216521709822225,0.0007940741929419358,0.0045758214176853124,-5.5928707358901695e-05,-0.004337147359615768,-6.59195387563846e-05,-0.002807057341121002,-0.0006594273196772392,0.0021950057841883955,0.008065387048614979,0.0005343223952274845,-0.00026420962842048167,-0.00011304427857942743,-0.01971146115828555,0.023243803949578402,0.0006530997679003026,-0.02845173597226722,0.08867174899643951,-0.00034821516169709595,0.015702129346241003,0.008609231866967241,0.1977177380606318,0.2874871585941712,0.34115765706594053,0.025511012647728714,-0.006619740508829118,0.14568659000101683,0.0007595931528047227,0.0009624861209036894,0.2613690766880035,0.47635423330079524,0.0
Al,96,-0.010285358309674732,-0.03906468036422002,-0.014852164721098404,-0.0002498014385822671,-0.002045680348984473,-0.008157793926498487,-0.007832740511272453,-0.011805996322950185,-0.006764956600327735,0.002163700877569406,-0.0007294919872804192,0.05810298259818919,-0.0028124335853488493,0.0030453168231036887,0.0006283656985269076,0.005655343188372785,0.004823207246647548,0.0017761276663097218,-0.002604664261384191,0.00469001832010475,0.0021128910305516597,0.054018242431374,-0.0029239954800591235,-0.0015581742505793314,-0.014775060371066597,-0.024493393504312972,0.004434375976362046,-0.0757814374356022,-0.08709621583167619,-0.07047534793896426,-0.05857904140202289,-0.07289315051390513,-0.03900886151564658,-0.006578081129468086,-0.022259976471579426,0.00014569788109070533,-0.009588153966202191,-0.038551525237919985,-0.07109315618348594,0.0
Ag,240,0.010158136114777531,-0.02558460918423563,-0.017119922488924896,-0.014679668136009625,0.004475201028384933,0.028931071060627808,-0.008554254220254427,-0.0011893171579981795,0.0020811912223189823,-0.00020368133786672607,0.0009657782383659513,0.003441867275340917,-0.0006233503291823769,-0.00023569743387638587,-0.00821621150493465,5.780987694064653e-05,0.002134559891041886,0.00942299395280735,-0.007270160817726163,-0.002361279160935481,-0.004327833625584038,0.028732859631468224,0.001998352229228298,0.003613292176255594,0.025224226413941078,-0.013000438796153884,0.001564508421652188,0.04892272931452556,0.0545800959506693,0.00952371281843016,-0.013186667369506399,0.00487165828727184,0.06421534183455409,-0.007798788833076203,-0.02004841692362022,0.0006382817892051644,-0.002156713558207357,-0.022290749496616163,-0.04920480676136599,0.0
Pb,768,0.0021876614686706245,0.03525001350697637,0.045476691215443225,-0.017551184771662853,0.008426953313007317,-0.0032357446661245527,0.0015272802232764364,0.007115812049405858,-0.0013673260091268786,-0.007631836194502793,0.006576454888229296,0.0036619319035006525,-0.020213157279852685,-0.0012314341521938443,-0.004834369052323362,-0.00040535729830831437,-0.0004973992955440395,0.027701763073342513,0.023236820284289073,0.0036753119395324762,0.013463616270765979,-0.030151722027927343,0.009966333809233164,-0.002034444663766031,-0.0565341352507521,-0.007574811564204785,0.0001496729783536197,0.04587822450449681,0.05539831563733553,0.009659208682533088,-0.019232540268010138,-0.05303310750063261,0.05183754657897799,-0.019981646241858185,-0.017605899196848584,-0.002099083955301373,0.03307901606809362,-0.03314967937617265,-0.06210567094606392,0.0
Zn,756,-0.002095365124621993,0.17769719238239826,-0.014502081537590635,-0.03196311623946346,0.011762301083754353,-0.004903287766209599,-0.00444971092517273,-0.0016057299599461388,-0.0007671990838456482,0.0002696758186976862,-0.006358974989313029,-0.034346182120951946,0.047247279767798515,0.006897661297829188,-0.014010389876947207,0.002038409670338345,0.0002382917135851083,0.00751662165307508,0.0004176647942931639,-0.005246577536632633,-0.007922643536339714,-0.0704964507900499,0.002402728480846107,0.0024013255551498854,0.022783640618781,0.0044075167379325755,0.0074416629351921615,0.02507292956134631,-0.14013247805217338,-0.03200647046803374,-0.02818173209254478,-0.06410912544129466,-0.08522654578165141,-0.004372047995761311,-0.009845697227373745,0.007708390898378922,0.008319831499009325,-0.036820371421200364,-0.06768594983230344,0.0
Al,1174,0.0007722625737555861,-0.1155281667186997,-0.07410167353282339,-0.0009873563387160214,0.008487851478532902,0.024583587698373693,0.04597570304479037,-0.04655395731586789,0.003330732084355259,3.278848425994882e-05,-0.0019687282065539743,-0.2340458013795148,0.02131445249342138,0.018053777018478157,-0.0024002747735019066,0.023768326578454523,0.007836802949170387,0.003571262274560311,-0.01091302377427882,0.005054539836298122,0.021028487103444227,-0.09495630769772533,-0.0644474238067123,0.006159348997316443,-0.024050724888195502,-0.036927943096828425,0.0038589168261310633,-0.12064342846454765,-0.17314281570091708,-0.06295819700266067,-0.06075757607493512,-0.0902655960653951,-0.05967331996786784,-0.007559595613757241,-0.031083053302909724,-0.004488034798478936,-0.012849239714287947,-0.04254488259978223,-0.07913166357065972,0.0
Steel,172,0.0032254420928044094,0.036556893757283014,-0.012797281343453744,-0.021627437978288616,0.0011156963335146905,-0.005394141926739357,0.008530744027418598,-0.002779394671886061,0.003013236847979526,-0.009244436817805832,-0.003544544354029478,0.004073703713082219,0.0036065831334493453,-0.000507407248962641,-0.00365527405321736,0.0003714825490597667,0.004275602963605502,-0.035094795464569076,-0.001042871209139753,-0.004012966552405821,-0.0016201206125321876,0.041704722726549626,-0.009499986292836835,-0.0035002624070354814,0.02181814104711687,-0.03071010939107517,-0.00635418168110435,-0.08554000715824328,0.007141799441605394,-0.1169599770399404,-0.10144879253259859,-0.09277094590055457,-0.12261070056246788,-0.01247725123153588,-0.027688056261982025,-0.010856018839306323,-0.021246349405615157,-0.038916502819310035,-0.07167924619104209,0.0
